name;avg_pds;best_pds;DS;NA;MW;inchikey;smiles
KKBARM.xaa_ZINC000008432400_18;-10.4282954;-11.097196;-9.078;59;543.943;XCZSPVCHMPKNSY-QHCPKHFHSA-M;[H]c1c([H])c([H])c(-c2c(C3=NN(C(=O)C([H])([H])C([H])([H])C(=O)[O-])[C@]([H])(c4c([H])c([H])c([H])c([N+](=O)[O-])c4[H])C3([H])[H])c(=O)n([H])c3c([H])c([H])c(Cl)c([H])c23)c([H])c1[H]
KKBARM.xaa_ZINC000015978893_28;-10.1195282;-10.431792;-9.242;68;521.593;PELPHZATCZHCCB-OXMAITBSSA-M;[H]/C(=C1\c2nc3c([H])c([H])c([H])c([H])c3c(C(=O)[O-])c2C([H])([H])[C@]([H])(C([H])([H])[H])C1([H])[H])c1c([H])c([H])c(Oc2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([N+](=O)[O-])c1[H]
KKBARM.xaa_ZINC000015978896_30;-10.090703;-10.390064;-9.302;68;521.593;PELPHZATCZHCCB-MXTRNAPSSA-M;[H]/C(=C1\c2nc3c([H])c([H])c([H])c([H])c3c(C(=O)[O-])c2C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H])c1c([H])c([H])c(Oc2c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c([N+](=O)[O-])c1[H]
KKBARM.xaa_ZINC000102869286_32;-10.2026412;-10.7678;-9.881;48;518.959;XSBDRYKAQFWGMX-UHFFFAOYSA-N;[H]c1c([H])c(-c2nnc(Sc3c([H])c([H])c([N+](=O)[O-])c([H])c3S(=O)(=O)[N-]c3c([H])c([H])c(Cl)c([H])c3[H])n2C([H])([H])[H])c([H])c([H])c1F
KKBARM.xaa_ZINC000102925779_60;-10.4195264;-11.153448;-12.011;57;595.034;BAARGSMWQLUHRP-UHFFFAOYSA-M;[H]c1c([H])c([H])c2c(c1[H])Sc1c([H])c([H])c([H])c([H])c1N2C(=O)C([H])([H])OC(=O)c1c([H])c([H])c([N-]S(=O)(=O)c2c([H])c([H])c(Cl)c([N+](=O)[O-])c2[H])c([H])c1[H]
KKBARM.xaa_ZINC000110329678_65;-11.0121918;-11.681141;-10.803;58;611.481;NIXPQBHILTWZHX-UHFFFAOYSA-M;[H]Oc1c([H])c([H])c(S(=O)(=O)c2c([H])c([H])c([O-])c(N([H])c3c([H])c([H])c([N+](=O)[O-])c([H])c3[N+](=O)[O-])c2[H])c([H])c1N([H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1[N+](=O)[O-]
KKBARM.xaa_ZINC000102936368_68;-10.7179962;-11.000272;-11.428;58;526.554;DCKYLZJWZKDWAC-UHFFFAOYSA-N;[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c(N([H])c3nc4c([H])c([H])c([H])c([H])c4nc3[N-]S(=O)(=O)c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c([H])c2[H])c([H])c1[H]
KKBARM.xaa_ZINC000229886743_71;-10.0689585;-10.268121;-10.31;54;622.42;KYWYSZXNYOCCMH-BJKOFHAPSA-M;[H]c1c(-c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])sc([C@@]2([H])N(c3c([H])c([H])c([H])c([H])c3[H])OC3=C([O-])N(c4c([H])c([H])c([H])c([H])c4I)C(=O)[C@]32[H])c1[H]
KKBARM.xaa_ZINC000102938062_74;-10.144194;-10.633156;-10.839;58;535.001;KNFWAMPCHHEBBQ-UHFFFAOYSA-M;[H]c1c([H])c([H])c(C([H])([H])N(C(=O)c2c([H])c([H])c([N-]S(=O)(=O)c3c([H])c([N+](=O)[O-])c([H])c([H])c3Cl)c([H])c2[H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H]
KKBARM.xaa_ZINC000150391567_77;-10.6358528;-11.160046;-11.637;67;652.587;RSFNSRQDEXVURI-UHFFFAOYSA-N;[H]/C(=C1/C(=O)N(c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])C(=O)c2c([H])c([H])c([H])c([H])c21)N([H])N([H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1S(=O)(=O)[N-]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
KKBARM.xaa_ZINC000008871962_79;-10.8604728;-11.348562;-12.113;56;515.523;MUQRBPKFBJTMNI-UHFFFAOYSA-N;[H]c1c([H])c([H])c(C([H])([H])OC(=O)c2c(C([H])([H])[H])oc3c2c([H])c([N-]S(=O)(=O)c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])c2c([H])c([H])c([H])c([H])c23)c([H])c1[H]
KKBARM.xaa_ZINC000102975760_92;-10.5340589;-11.0679865;-11.557;59;575.604;MNNQZXPZNAOAJZ-INIZCTEOSA-M;[H]c1sc2nc([C@@]([H])(OC(=O)c3c([H])c([H])c([N-]S(=O)(=O)c4c([H])c([H])c([H])c([N+](=O)[O-])c4[H])c([H])c3[H])C([H])([H])[H])n([H])c(=O)c2c1-c1c([H])c([H])c([H])c([H])c1[H]
KKBARM.xaa_ZINC000102975762_93;-10.6447634;-11.144777;-12.764;59;575.604;MNNQZXPZNAOAJZ-MRXNPFEDSA-M;[H]c1sc2nc([C@]([H])(OC(=O)c3c([H])c([H])c([N-]S(=O)(=O)c4c([H])c([H])c([H])c([N+](=O)[O-])c4[H])c([H])c3[H])C([H])([H])[H])n([H])c(=O)c2c1-c1c([H])c([H])c([H])c([H])c1[H]
KKBARM.xaa_ZINC000008997046_98;-10.5761415;-11.135613;-11.499;56;511.543;JMLQROVYSZQDAL-UHFFFAOYSA-N;[H]c1c([H])c([H])c(N([H])c2c([H])c([H])c(N([H])c3nc4c([H])c([H])c([H])c([H])c4nc3[N-]S(=O)(=O)c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c([H])c2[H])c([H])c1[H]
KKBARM.xaa_ZINC000103004427_102;-11.028992399999998;-11.291755;-11.624;62;604.02;JNQWHEVVIWKLLY-UHFFFAOYSA-N;[H]/C(=C1/C(=O)N(c2c([H])c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])c2[H])C(=O)c2c([H])c([H])c([H])c([H])c21)N([H])c1c([H])c([H])c(Cl)c([N+](=O)[O-])c1[H]
KKBARM.xaa_ZINC000103004639_103;-10.3060536;-10.756592;-11.134;70;612.644;VHZOZBNNXKVCRS-UHFFFAOYSA-N;[H]/C(=C1/C(=O)N(c2c([H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])C(=O)c2c([H])c([H])c([H])c([H])c21)N([H])N([H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1S(=O)(=O)[N-]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
KKBARM.xaa_ZINC000103008073_105;-10.3547412;-11.046816;-12.05;57;560.589;UMIYMMFVZBFTEZ-UHFFFAOYSA-M;[H]c1c([H])c([H])c(C(=O)OC([H])([H])C(=O)N2c3c([H])c([H])c([H])c([H])c3Sc3c([H])c([H])c([H])c([H])c32)c([N-]S(=O)(=O)c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])c1[H]
KKBARM.xaa_ZINC000245245686_112;-10.476147;-11.069837;-11.369;79;714.685;DIKZDEDGXOOTSK-KAYWLYCHSA-M;[H]c1c([H])c([H])c(C(=O)Oc2c([H])c([H])c([C@@]3([H])N(c4c([H])c([H])c([H])c([N+](=O)[O-])c4[H])OC4=C([O-])N(c5sc(C(=O)OC([H])([H])C([H])([H])[H])c(C([H])([H])[H])c5C(=O)OC([H])([H])[H])C(=O)[C@@]43[H])c([H])c2OC([H])([H])[H])c([H])c1[H]
KKBARM.xaa_ZINC000100226263_117;-10.1849692;-10.599041;-9.388;64;533.517;SSGITEQCSCXMRC-RUZDIDTESA-M;[H]c1c([H])c([H])c2c(c1[H])-c1c([H])c([H])c([H])c([H])c1C2([H])C([H])([H])OC(=O)N([H])[C@@]([H])(C(=O)[O-])C([H])([H])C([H])([H])C([H])([H])C([H])([H])N([H])c1c([H])c([N+](=O)[O-])c([H])c([N+](=O)[O-])c1[H]
KKBARM.xaa_ZINC000103083442_121;-10.7817368;-10.964599;-11.863;58;526.55;KIGZFOACEYQRLO-BMRADRMJSA-M;[H]/C(=C1\c2nc3c([H])c([H])c([H])c([H])c3c(C(=O)OC([H])([H])C(=O)[N-]C(=O)c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c2C([H])([H])C([H])([H])C1([H])[H])c1sc([H])c([H])c1[H]
KKBARM.xaa_ZINC000103083440_122;-10.541906;-10.758334;-11.422;58;526.55;KIGZFOACEYQRLO-ICFOKQHNSA-M;[H]/C(=C1/c2nc3c([H])c([H])c([H])c([H])c3c(C(=O)OC([H])([H])C(=O)[N-]C(=O)c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c2C([H])([H])C([H])([H])C1([H])[H])c1sc([H])c([H])c1[H]
KKBARM.xaa_ZINC000100288351_125;-10.4555752;-11.090814;-9.825;64;528.61;KNVMOSOFDKLYDI-UHFFFAOYSA-M;[H]c1c([H])c([H])c(-c2c(Sc3c([H])c([H])c(C(=O)[O-])c([H])c3[N+](=O)[O-])nn([H])c2C([H])([H])Oc2c([H])c([H])c(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c1[H]
KKBARM.xaa_ZINC000100288347_126;-10.4555752;-11.090814;-10.074;64;528.61;KNVMOSOFDKLYDI-UHFFFAOYSA-M;[H]c1c([H])c([H])c(-c2c(Sc3c([H])c([H])c(C(=O)[O-])c([H])c3[N+](=O)[O-])nn([H])c2C([H])([H])Oc2c([H])c([H])c(C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c2[H])c([H])c1[H]
KKBARM.xaa_ZINC000003179180_132;-10.8135515;-11.247304;-12.115;62;589.635;XHLKWKAOSJAOPE-UHFFFAOYSA-N;[H]c1c([H])c(N([H])S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c([H])c([H])c1N([H])c1nc2c([H])c([H])c([H])c([H])c2nc1[N-]S(=O)(=O)c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H]
KKBARM.xaa_ZINC000003280145_137;-10.345084500000002;-10.707551;-11.34;59;588.043;TUKGDMOOCOPDSP-UHFFFAOYSA-N;[H]c1sc(N([H])C(=O)c2c([H])c(S(=O)(=O)[N-]c3c([H])c(Cl)c(OC([H])([H])[H])c([H])c3OC([H])([H])[H])c([H])c([H])c2C([H])([H])[H])nc1-c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
KKBARM.xaa_ZINC000003287508_138;-10.1770944;-10.271028;-10.903;60;563.543;JSFCBVGWIYGQLR-UHFFFAOYSA-N;[H]c1c([H])c([H])c(N([H])C(=O)c2c([H])c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([N+](=O)[O-])c([H])c([H])c3OC([H])([H])[H])c2[H])c(C(=O)N([H])c2c([H])c([H])c(F)c([H])c2[H])c1[H]
KKBARM.xaa_ZINC000105611079_139;-10.0715416;-10.771896;-12.162;60;525.497;VTJTUNJMDOZWKD-REXPWPKZSA-M;[H]/C(=C1/C2=NN(C(=O)c3c([H])c([H])c([H])c([H])c3C(=O)[O-])[C@]([H])(c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])[C@@]2([H])C([H])([H])C([H])([H])C1([H])[H])c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H]
KKBARM.xaa_ZINC000011757858_141;-10.18282;-10.416673;-10.543;66;539.641;BNSPKXXMIDCENZ-AREMUKBSSA-M;[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])N2C([H])([H])C([H])([H])N([C@@]([H])(c3sc4nc(C([H])([H])[H])nn4c3[O-])c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
KKBARM.xaa_ZINC000011757857_142;-10.198147;-10.365632;-9.608;66;539.641;BNSPKXXMIDCENZ-SANMLTNESA-M;[H]c1c([H])c([H])c(C([H])(c2c([H])c([H])c([H])c([H])c2[H])N2C([H])([H])C([H])([H])N([C@]([H])(c3sc4nc(C([H])([H])[H])nn4c3[O-])c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])C([H])([H])C2([H])[H])c([H])c1[H]
KKBARM.xaa_ZINC000011852466_144;-10.111654;-10.483868;-9.754;62;557.97;IIROHKZBIYKAQN-DEOSSOPVSA-M;[H]c1c([H])c([H])c(-c2c(C3=NN(C(=O)C([H])([H])C([H])([H])C([H])([H])C(=O)[O-])[C@]([H])(c4c([H])c([H])c([H])c([N+](=O)[O-])c4[H])C3([H])[H])c(=O)n([H])c3c([H])c([H])c(Cl)c([H])c23)c([H])c1[H]
KKBARM.xaa_ZINC000003358756_153;-10.0598733;-10.5890045;-9.062;53;508.557;SEQRWCLTLJWMEX-UHFFFAOYSA-M;[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1nc(SC([H])([H])c2c([H])c([N+](=O)[O-])c([H])c3c2OC([H])([H])OC3([H])[H])c2c(C([H])([H])[H])c(C(=O)[O-])sc2n1
KKBARM.xaa_ZINC000104315374_155;-10.057404600000002;-10.381168;-12.208;65;612.669;WTXIHNOFHAEZKX-UHFFFAOYSA-N;[H]c1c([H])c([H])c(C([H])([H])n2c([N-]S(=O)(=O)c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c3nc4c([H])c([H])c([H])c([H])c4nc32)c([H])c1[H]
KKBARM.xaa_ZINC000012497113_158;-10.1538642;-10.61531;-11.72;63;524.579;SAMRLVAKFFTTPE-UHFFFAOYSA-N;[H]c1c([H])c([H])c(OC([H])([H])[H])c([N-]S(=O)(=O)c2c([H])c(N([H])C(=O)N([H])c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c([H])c([H])c2N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c1[H]
KKBARM.xaa_ZINC000012564517_162;-10.542444800000002;-10.742409;-10.575;51;502.553;RVCFZQQDKSUBGK-UHFFFAOYSA-M;[H]c1c([H])c([H])c2c(c1[H])Sc1c([H])c([H])c([H])c([H])c1N2C(=O)c1c([H])c([H])c([N-]S(=O)(=O)c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])c([H])c1[H]
KKBARM.xaa_ZINC000100531009_167;-10.3881372;-11.430285;-9.102;58;601.463;BZLFSNMILFJYAK-UHFFFAOYSA-M;[H]c1c(C(=O)[O-])c([H])c(N2C(=O)c3c([H])c([H])c([H])c4c([N+](=O)[O-])c([H])c([H])c(c34)C2=O)c([H])c1N1C(=O)c2c([H])c([H])c([H])c3c([N+](=O)[O-])c([H])c([H])c(c23)C1=O
KKBARM.xaa_ZINC000012659877_168;-10.4039468;-10.722634;-10.915;50;504.935;ABCYSLSQDNVAOW-UHFFFAOYSA-N;[H]c1c([H])c(S(=O)(=O)[N-]c2nc3c([H])c([H])c([H])c([H])c3nc2N([H])c2c([H])c([H])c([H])c3c([H])c([H])c([H])c([H])c23)c([H])c([N+](=O)[O-])c1Cl
KKBARM.xaa_ZINC000003770318_169;-10.8593932;-11.390598;-10.36;53;549.415;YSFQQUPQDIDKDB-DKOMQPSQSA-M;[H]/C(c1c([H])c(Cl)c([O-])c(Cl)c1[H])=c1/sc2n(c1=O)[C@]([H])(c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H])C1=C(N=2)c2c([H])c([H])c([H])c([H])c2C([H])([H])C1([H])[H]
KKBARM.xaa_ZINC000003770316_170;-10.6561948;-11.199714;-9.973;53;549.415;YSFQQUPQDIDKDB-IZBTWGKQSA-M;[H]/C(c1c([H])c(Cl)c([O-])c(Cl)c1[H])=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H])C1=C(N=2)c2c([H])c([H])c([H])c([H])c2C([H])([H])C1([H])[H]
KKBARM.xaa_ZINC000100698864_186;-11.0549382;-11.57932;-12.23;56;541.525;GYLLPTJODFJMMU-UHFFFAOYSA-N;[H]c1c([H])c(-c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c([H])c(N([H])c2nc3c([H])c([H])c([H])c([H])c3nc2[N-]S(=O)(=O)c2c([H])c([H])c([H])c([N+](=O)[O-])c2[H])c1[H]
KKBARM.xaa_ZINC000150340237_188;-10.8779146;-11.49728;-11.386;72;678.732;SFEPSLKMHUHHEV-UHFFFAOYSA-M;[H]Oc1c([H])c([H])c([H])c([H])c1-c1nc(-n2[n-]c(C([H])([H])[H])c([C@]([H])(c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c3c(C([H])([H])[H])n([H])n(-c4nc(-c5c([H])c([H])c([H])c([H])c5O[H])c([H])s4)c3=O)c2=O)sc1[H]
KKBARM.xaa_ZINC000150340241_189;-10.8779146;-11.49728;-11.343;72;678.732;SFEPSLKMHUHHEV-UHFFFAOYSA-M;[H]Oc1c([H])c([H])c([H])c([H])c1-c1nc(-n2[n-]c(C([H])([H])[H])c([C@]([H])(c3c([H])c([H])c([H])c([N+](=O)[O-])c3[H])c3c(C([H])([H])[H])n([H])n(-c4nc(-c5c([H])c([H])c([H])c([H])c5O[H])c([H])s4)c3=O)c2=O)sc1[H]
KKBARM.xaa_ZINC000150344259_190;-10.9056907;-11.196799;-11.993;90;712.848;RRCHFOJPFSQICN-LJAQVGFWSA-M;[H]Oc1c([H])c([H])c([H])c2c1C([H])([H])C([H])([H])[C@]([H])([N@@+]([H])(C([H])([H])C([H])([H])c1c([H])c([H])c(N([H])C(=S)N([H])c3c([H])c([H])c(-c4c5c([H])c([H])c(=O)c([H])c-5oc5c([H])c([O-])c([H])c([H])c45)c(C(=O)[O-])c3[H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])[H])C2([H])[H]
KKBARM.xaa_ZINC000150344257_191;-10.9505088;-11.236266;-11.912;90;712.848;RRCHFOJPFSQICN-GDLZYMKVSA-M;[H]Oc1c([H])c([H])c([H])c2c1C([H])([H])C([H])([H])[C@@]([H])([N@@+]([H])(C([H])([H])C([H])([H])c1c([H])c([H])c(N([H])C(=S)N([H])c3c([H])c([H])c(-c4c5c([H])c([H])c(=O)c([H])c-5oc5c([H])c([O-])c([H])c([H])c45)c(C(=O)[O-])c3[H])c([H])c1[H])C([H])([H])C([H])([H])C([H])([H])[H])C2([H])[H]
KKBARM.xaa_ZINC000150352923_192;-10.618518600000002;-11.294161;-9.659;83;701.738;SZKDXDJLUYHXLW-UHFFFAOYSA-M;[H]C1=C([H])C([H])([H])C([H])([H])c2c([H])c(-c3c4c([H])c([H])c([H])c([H])c4c([H])c4c([H])c([H])c([H])c([H])c34)c3c(c21)-c1c(c(-c2c4c([H])c([H])c([H])c([H])c4c([H])c4c([H])c([H])c([H])c([H])c24)c([H])c2c([H])c([H])c([H])c([H])c12)O[P@@](=O)([O-])O3
KKBARM.xaa_ZINC000150353071_193;-10.5714362;-11.378532;-9.316;81;699.722;QYJHYRSRVCOHMY-UHFFFAOYSA-M;[H]c1c([H])c([H])c2c3c(c(-c4c5c([H])c([H])c([H])c([H])c5c([H])c5c([H])c([H])c([H])c([H])c45)c([H])c2c1[H])OP(=O)([O-])Oc1c(-c2c4c([H])c([H])c([H])c([H])c4c([H])c4c([H])c([H])c([H])c([H])c24)c([H])c2c([H])c([H])c([H])c([H])c2c1-3
KKBARM.xaa_ZINC000004647381_199;-10.0361001;-10.487458;-9.978;69;535.646;CUJUBIOEFDWUFN-PMACEKPBSA-N;[H]c1c([H])c(N2C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C2([H])[H])c([N-]S(=O)(=O)c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c([H])c1C(=O)N([H])c1c([H])c([H])c(C([H])([H])C([H])([H])[H])c([H])c1[H]
KKBARM.xaa_ZINC000150406593_202;-10.7607014;-11.072985;-10.471;53;638.317;FVOIVUSQAHKSCE-SEXPAEGTSA-M;[H]/C(c1c([H])c(Br)c([H])c(Br)c1[O-])=c1\sc2n(c1=O)[C@]([H])(c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H])C1=C(N=2)c2c([H])c([H])c([H])c([H])c2C([H])([H])C1([H])[H]
KKBARM.xaa_ZINC000150406596_203;-10.5800681;-11.3026705;-9.283;53;638.317;FVOIVUSQAHKSCE-XOBACGFXSA-M;[H]/C(c1c([H])c(Br)c([H])c(Br)c1[O-])=c1\sc2n(c1=O)[C@@]([H])(c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H])C1=C(N=2)c2c([H])c([H])c([H])c([H])c2C([H])([H])C1([H])[H]
KKBARM.xaa_ZINC000150406583_204;-11.0016518;-11.464878;-9.964;53;638.317;FVOIVUSQAHKSCE-IZBTWGKQSA-M;[H]/C(c1c([H])c(Br)c([H])c(Br)c1[O-])=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H])C1=C(N=2)c2c([H])c([H])c([H])c([H])c2C([H])([H])C1([H])[H]
KKBARM.xaa_ZINC000150406581_205;-11.1522343;-11.7312565;-10.41;53;638.317;FVOIVUSQAHKSCE-DKOMQPSQSA-M;[H]/C(c1c([H])c(Br)c([H])c(Br)c1[O-])=c1/sc2n(c1=O)[C@]([H])(c1c([H])c([H])c([H])c([N+](=O)[O-])c1[H])C1=C(N=2)c2c([H])c([H])c([H])c([H])c2C([H])([H])C1([H])[H]
KKBARM.xaa_ZINC000150419600_207;-11.200148000000002;-11.819888;-12.573;68;626.696;MDDYLHJNFPQKLB-UHFFFAOYSA-N;[H]c1c([H])c([H])c(C([H])([H])C([H])([H])n2c([N-]S(=O)(=O)c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])c(S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c3nc4c([H])c([H])c([H])c([H])c4nc32)c([H])c1[H]
KKBARM.xaa_ZINC000150419621_208;-10.7211522;-11.268916;-12.963;68;626.696;CIWSUTPQEWBFCK-UHFFFAOYSA-N;[H]c1c([H])c(C([H])([H])[H])c(C([H])([H])[H])c([H])c1-n1c([N-]S(=O)(=O)c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])c(S(=O)(=O)c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c2nc3c([H])c([H])c([H])c([H])c3nc21
KKBARM.xaa_ZINC000150419612_209;-10.6515545;-11.002977;-12.749;68;626.696;BZNKTKKVYMCEDF-UHFFFAOYSA-N;[H]c1c([H])c(S(=O)(=O)[N-]c2c(S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c3nc4c([H])c([H])c([H])c([H])c4nc3n2-c2c([H])c(C([H])([H])[H])c([H])c(C([H])([H])[H])c2[H])c([H])c([H])c1[N+](=O)[O-]
KKBARM.xaa_ZINC000150426500_210;-10.2431814;-10.814268;-11.545;74;636.732;RNJSULNGMCAYGN-UHFFFAOYSA-N;[H]c1c([H])c(S(=O)(=O)[N-]c2c(S(=O)(=O)c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])c3nc4c([H])c([H])c([H])c([H])c4nc3n2C([H])([H])C([H])([H])C([H])([H])OC([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c([H])c1[N+](=O)[O-]
KKBARM.xaa_ZINC000150432091_211;-10.18383;-10.656913;-10.535;75;660.651;PPPRPIZCLXFUKY-UHFFFAOYSA-N;[H]c1c([H])c(C(F)(F)F)c([H])c(C([H])([H])N([H])C(=O)c2nn(-c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c(Oc3c([H])c([H])c([N+](=O)[O-])c([H])c3S(=O)(=O)[N-]C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c2C([H])([H])[H])c1[H]
KKBARM.xaa_ZINC000150435099_213;-10.818551;-11.752579;-11.067;69;678.675;MQOSGUQADSUSDU-UHFFFAOYSA-M;[H]c1c([H])c([H])c(C(=O)N([H])c2c([H])c([N+](=O)[O-])c([H])c([H])c2N([H])c2c([H])c([H])c([H])c([H])c2N([H])S(=O)(=O)c2c([H])c([H])c(F)c([H])c2[H])c([N-]S(=O)(=O)c2c([H])c([H])c(F)c([H])c2[H])c1[H]
KKBARM.xaa_ZINC000150445021_215;-10.6358528;-11.160046;-11.633;67;652.587;RSFNSRQDEXVURI-UHFFFAOYSA-N;[H]/C(=C1/C(=O)N(c2c([H])c([H])c([H])c(C(F)(F)F)c2[H])C(=O)c2c([H])c([H])c([H])c([H])c21)N([H])N([H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1S(=O)(=O)[N-]c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H]
KKBARM.xaa_ZINC000150459755_216;-10.0361722;-10.537374;-11.979;71;687.128;PJBLGFKIQFFCOC-KRWDZBQOSA-N;[H]c1c([H])c([H])c(-c2sc(N([H])C(=O)[C@@]([H])(OC(=O)c3c([H])c(S(=O)(=O)[N-]c4c([H])c([N+](=O)[O-])c([H])c([H])c4OC([H])([H])[H])c([H])c([H])c3Cl)C([H])([H])[H])c(C(=O)OC([H])([H])C([H])([H])[H])c2[H])c([H])c1[H]
KKBARM.xaa_ZINC000150459750_217;-10.028283;-10.521807;-10.825;71;687.128;PJBLGFKIQFFCOC-QGZVFWFLSA-N;[H]c1c([H])c([H])c(-c2sc(N([H])C(=O)[C@]([H])(OC(=O)c3c([H])c(S(=O)(=O)[N-]c4c([H])c([N+](=O)[O-])c([H])c([H])c4OC([H])([H])[H])c([H])c([H])c3Cl)C([H])([H])[H])c(C(=O)OC([H])([H])C([H])([H])[H])c2[H])c([H])c1[H]
KKBARM.xaa_ZINC000150482228_218;-10.3751458;-10.891594;-9.303;53;640.866;FJAOQJFKTPFRKC-MFUBYVTQSA-M;[H]/C(c1c([H])c(I)c([O-])c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@@]([H])(c1c([H])c([H])c(Cl)c([H])c1[H])C1=C(N=2)c2c([H])c([H])c([H])c([H])c2C([H])([H])C1([H])[H]
KKBARM.xaa_ZINC000150482224_219;-10.4846514;-11.082351;-10.079;53;640.866;FJAOQJFKTPFRKC-RWTNITNYSA-M;[H]/C(c1c([H])c(I)c([O-])c([N+](=O)[O-])c1[H])=c1/sc2n(c1=O)[C@]([H])(c1c([H])c([H])c(Cl)c([H])c1[H])C1=C(N=2)c2c([H])c([H])c([H])c([H])c2C([H])([H])C1([H])[H]
KKBARM.xaa_ZINC000005941401_222;-11.028992399999998;-11.291755;-11.62;62;604.02;JNQWHEVVIWKLLY-UHFFFAOYSA-N;[H]/C(=C1/C(=O)N(c2c([H])c([H])c([H])c(S(=O)(=O)[N-]c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])c2[H])C(=O)c2c([H])c([H])c([H])c([H])c21)N([H])c1c([H])c([H])c(Cl)c([N+](=O)[O-])c1[H]
KKBARM.xaa_ZINC000150484854_223;-10.8169452;-11.196164;-9.959;69;635.634;DXCKGMWDEDEVEI-WAWVYTBHSA-M;[H]/C(=C(\C(=O)N([H])c1c([H])c([H])c([H])c(S[C@]2([H])C(=O)N(c3c([H])c([H])c(C(=O)[O-])c([H])c3[H])C(=O)C2([H])[H])c1[H])N([H])C(=O)c1c([H])c([H])c([H])c([H])c1[H])c1c([H])c([H])c([N+](=O)[O-])c([H])c1[H]
